date,liturgicalDay,readingOrder,kind,title,displayReference,response,choiceGroup,choiceLabel,rangeOrder,bookCode,chapter,startVerse,endVerse,displayVerseOffset
2027-11-02,All Souls,4,gospel,Gospel,John 6:37–40,,,,1,JHN,6,37,40,0
2027-11-03,"Saint Martin de Porres, Religious",1,firstReading,First Reading,Romans 13:8–10,,,,1,ROM,13,8,10,0
2027-11-03,"Saint Martin de Porres, Religious",2,responsorialPsalm,Responsorial Psalm,"Psalm 112:1b-2, 4–5, 9",,,,1,PSA,112,1,2,0
2027-11-03,"Saint Martin de Porres, Religious",2,responsorialPsalm,Responsorial Psalm,"Psalm 112:1b-2, 4–5, 9",,,,2,PSA,112,4,5,0
2027-11-03,"Saint Martin de Porres, Religious",2,responsorialPsalm,Responsorial Psalm,"Psalm 112:1b-2, 4–5, 9",,,,3,PSA,112,9,9,0
2027-11-03,"Saint Martin de Porres, Religious",3,gospel,Gospel,Luke 14:25–33,,,,1,LUK,14,25,33,0
2027-11-04,"Saint Charles Borromeo, Bishop",1,firstReading,First Reading,Romans 14:7–12,,,,1,ROM,14,7,12,0
2027-11-04,"Saint Charles Borromeo, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 27:1bcde, 4, 13–14",,,,1,PSA,27,1,1,0
2027-11-04,"Saint Charles Borromeo, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 27:1bcde, 4, 13–14",,,,2,PSA,27,4,4,0
2027-11-04,"Saint Charles Borromeo, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 27:1bcde, 4, 13–14",,,,3,PSA,27,13,14,0
2027-11-04,"Saint Charles Borromeo, Bishop",3,gospel,Gospel,Luke 15:1–10,,,,1,LUK,15,1,10,0
2027-11-05,Friday of the 31st week of Ordinary Time,1,firstReading,First Reading,Romans 15:14–21,,,,1,ROM,15,14,21,0
2027-11-05,Friday of the 31st week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 98:1, 2–3ab, 3cd-4",,,,1,PSA,98,1,1,0
2027-11-05,Friday of the 31st week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 98:1, 2–3ab, 3cd-4",,,,2,PSA,98,2,3,0
2027-11-05,Friday of the 31st week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 98:1, 2–3ab, 3cd-4",,,,3,PSA,98,3,4,0
2027-11-05,Friday of the 31st week of Ordinary Time,3,gospel,Gospel,Luke 16:1–8,,,,1,LUK,16,1,8,0
2027-11-06,Saturday of the 31st week of Ordinary Time,1,firstReading,First Reading,"Romans 16:3–9, 16, 22–27",,,,1,ROM,16,3,9,0
2027-11-06,Saturday of the 31st week of Ordinary Time,1,firstReading,First Reading,"Romans 16:3–9, 16, 22–27",,,,2,ROM,16,16,16,0
2027-11-06,Saturday of the 31st week of Ordinary Time,1,firstReading,First Reading,"Romans 16:3–9, 16, 22–27",,,,3,ROM,16,22,24,0
2027-11-06,Saturday of the 31st week of Ordinary Time,1,firstReading,First Reading,"Romans 16:3–9, 16, 22–27",,,,4,ROM,14,24,26,1
2027-11-06,Saturday of the 31st week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 145:2–3, 4–5, 10–11",,,,1,PSA,145,2,3,0
2027-11-06,Saturday of the 31st week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 145:2–3, 4–5, 10–11",,,,2,PSA,145,4,5,0
2027-11-06,Saturday of the 31st week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 145:2–3, 4–5, 10–11",,,,3,PSA,145,10,11,0
2027-11-06,Saturday of the 31st week of Ordinary Time,3,gospel,Gospel,Luke 16:9–15,,,,1,LUK,16,9,15,0
2027-11-07,32nd Sunday of Ordinary Time,1,firstReading,First Reading,1 Kings 17:10–16,,,,1,1KI,17,10,16,0
2027-11-07,32nd Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 146:7, 8–9, 9–10",,,,1,PSA,146,7,7,0
2027-11-07,32nd Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 146:7, 8–9, 9–10",,,,2,PSA,146,8,9,0
2027-11-07,32nd Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 146:7, 8–9, 9–10",,,,3,PSA,146,9,10,0
2027-11-07,32nd Sunday of Ordinary Time,3,secondReading,Second Reading,Hebrews 9:24–28,,,,1,HEB,9,24,28,0
2027-11-07,32nd Sunday of Ordinary Time,4,gospel,Gospel — Choice One,Mark 12:38–44,,gospel,Choice One,1,MRK,12,38,44,0
2027-11-07,32nd Sunday of Ordinary Time,5,gospel,Gospel — Choice Two,Mark 12:41–44,,gospel,Choice Two,1,MRK,12,41,44,0
2027-11-08,Monday of the 32nd week of Ordinary Time,1,firstReading,First Reading,Wisdom 1:1–7,,,,1,WIS,1,1,7,0
2027-11-08,Monday of the 32nd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 139:1b-3, 4–6, 7–8, 9–10",,,,1,PSA,139,1,3,0
2027-11-08,Monday of the 32nd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 139:1b-3, 4–6, 7–8, 9–10",,,,2,PSA,139,4,6,0
2027-11-08,Monday of the 32nd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 139:1b-3, 4–6, 7–8, 9–10",,,,3,PSA,139,7,8,0
2027-11-08,Monday of the 32nd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 139:1b-3, 4–6, 7–8, 9–10",,,,4,PSA,139,9,10,0
2027-11-08,Monday of the 32nd week of Ordinary Time,3,gospel,Gospel,Luke 17:1–6,,,,1,LUK,17,1,6,0
2027-11-09,Dedication of the Lateran Basilica,1,firstReading,First Reading,"Ezekiel 47:1–2, 8–9, 12",,,,1,EZK,47,1,2,0
2027-11-09,Dedication of the Lateran Basilica,1,firstReading,First Reading,"Ezekiel 47:1–2, 8–9, 12",,,,2,EZK,47,8,9,0
2027-11-09,Dedication of the Lateran Basilica,1,firstReading,First Reading,"Ezekiel 47:1–2, 8–9, 12",,,,3,EZK,47,12,12,0
2027-11-09,Dedication of the Lateran Basilica,2,responsorialPsalm,Responsorial Psalm,"Psalm 46:2–3, 5–6, 8–9",,,,1,PSA,46,2,3,0
2027-11-09,Dedication of the Lateran Basilica,2,responsorialPsalm,Responsorial Psalm,"Psalm 46:2–3, 5–6, 8–9",,,,2,PSA,46,5,6,0
2027-11-09,Dedication of the Lateran Basilica,2,responsorialPsalm,Responsorial Psalm,"Psalm 46:2–3, 5–6, 8–9",,,,3,PSA,46,8,9,0
2027-11-09,Dedication of the Lateran Basilica,3,secondReading,Second Reading,"1 Corinthians 3:9c-11, 16–17",,,,1,1CO,3,9,11,0
2027-11-09,Dedication of the Lateran Basilica,3,secondReading,Second Reading,"1 Corinthians 3:9c-11, 16–17",,,,2,1CO,3,16,17,0
2027-11-09,Dedication of the Lateran Basilica,4,gospel,Gospel,John 2:13–22,,,,1,JHN,2,13,22,0
2027-11-10,"Saint Leo the Great, Pope and Doctor",1,firstReading,First Reading,Wisdom 6:1–11,,,,1,WIS,6,1,11,0
2027-11-10,"Saint Leo the Great, Pope and Doctor",2,responsorialPsalm,Responsorial Psalm,"Psalm 82:3–4, 6–7",,,,1,PSA,82,3,4,0
2027-11-10,"Saint Leo the Great, Pope and Doctor",2,responsorialPsalm,Responsorial Psalm,"Psalm 82:3–4, 6–7",,,,2,PSA,82,6,7,0
2027-11-10,"Saint Leo the Great, Pope and Doctor",3,gospel,Gospel,Luke 17:11–19,,,,1,LUK,17,11,19,0
2027-11-11,"Saint Martin of Tours, Bishop",1,firstReading,First Reading,Wisdom 7:22b–8:1,,,,1,WIS,7,22,30,0
2027-11-11,"Saint Martin of Tours, Bishop",1,firstReading,First Reading,Wisdom 7:22b–8:1,,,,2,WIS,8,1,1,0
2027-11-11,"Saint Martin of Tours, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:89, 90, 91, 130, 135, 175",,,,1,PSA,119,89,89,0
2027-11-11,"Saint Martin of Tours, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:89, 90, 91, 130, 135, 175",,,,2,PSA,119,90,90,0
2027-11-11,"Saint Martin of Tours, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:89, 90, 91, 130, 135, 175",,,,3,PSA,119,91,91,0
2027-11-11,"Saint Martin of Tours, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:89, 90, 91, 130, 135, 175",,,,4,PSA,119,130,130,0
2027-11-11,"Saint Martin of Tours, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:89, 90, 91, 130, 135, 175",,,,5,PSA,119,135,135,0
2027-11-11,"Saint Martin of Tours, Bishop",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:89, 90, 91, 130, 135, 175",,,,6,PSA,119,175,175,0
2027-11-11,"Saint Martin of Tours, Bishop",3,gospel,Gospel,Luke 17:20–25,,,,1,LUK,17,20,25,0
2027-11-12,"Saint Josaphat, Bishop and Martyr",1,firstReading,First Reading,Wisdom 13:1–9,,,,1,WIS,13,1,9,0
2027-11-12,"Saint Josaphat, Bishop and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 19:2–3, 4–5ab",,,,1,PSA,19,2,3,0
2027-11-12,"Saint Josaphat, Bishop and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 19:2–3, 4–5ab",,,,2,PSA,19,4,5,0
2027-11-12,"Saint Josaphat, Bishop and Martyr",3,gospel,Gospel,Luke 17:26–37,,,,1,LUK,17,26,37,0
2027-11-13,Saturday of the 32nd week of Ordinary Time,1,firstReading,First Reading,Wisdom 18:14–16; 19:6–9,,,,1,WIS,18,14,16,0
2027-11-13,Saturday of the 32nd week of Ordinary Time,1,firstReading,First Reading,Wisdom 18:14–16; 19:6–9,,,,2,WIS,19,6,9,0
2027-11-13,Saturday of the 32nd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:2–3, 36–37, 42–43",,,,1,PSA,105,2,3,0
2027-11-13,Saturday of the 32nd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:2–3, 36–37, 42–43",,,,2,PSA,105,36,37,0
2027-11-13,Saturday of the 32nd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 105:2–3, 36–37, 42–43",,,,3,PSA,105,42,43,0
2027-11-13,Saturday of the 32nd week of Ordinary Time,3,gospel,Gospel,Luke 18:1–8,,,,1,LUK,18,1,8,0
2027-11-14,33rd Sunday of Ordinary Time,1,firstReading,First Reading,Daniel 12:1–3,,,,1,DAG,12,1,3,0
2027-11-14,33rd Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 16:5, 8, 9–10, 11",,,,1,PSA,16,5,5,0
2027-11-14,33rd Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 16:5, 8, 9–10, 11",,,,2,PSA,16,8,8,0
2027-11-14,33rd Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 16:5, 8, 9–10, 11",,,,3,PSA,16,9,10,0
2027-11-14,33rd Sunday of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 16:5, 8, 9–10, 11",,,,4,PSA,16,11,11,0
2027-11-14,33rd Sunday of Ordinary Time,3,secondReading,Second Reading,"Hebrews 10:11–14, 18",,,,1,HEB,10,11,14,0
2027-11-14,33rd Sunday of Ordinary Time,3,secondReading,Second Reading,"Hebrews 10:11–14, 18",,,,2,HEB,10,18,18,0
2027-11-14,33rd Sunday of Ordinary Time,4,gospel,Gospel,Mark 13:24–32,,,,1,MRK,13,24,32,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",1,firstReading,First Reading,"1 Maccabees 1:10–15, 41–43, 54–57, 62–63",,,,1,1MA,1,10,15,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",1,firstReading,First Reading,"1 Maccabees 1:10–15, 41–43, 54–57, 62–63",,,,2,1MA,1,41,43,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",1,firstReading,First Reading,"1 Maccabees 1:10–15, 41–43, 54–57, 62–63",,,,3,1MA,1,54,57,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",1,firstReading,First Reading,"1 Maccabees 1:10–15, 41–43, 54–57, 62–63",,,,4,1MA,1,62,63,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:53, 61, 134, 150, 155, 158",,,,1,PSA,119,53,53,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:53, 61, 134, 150, 155, 158",,,,2,PSA,119,61,61,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:53, 61, 134, 150, 155, 158",,,,3,PSA,119,134,134,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:53, 61, 134, 150, 155, 158",,,,4,PSA,119,150,150,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:53, 61, 134, 150, 155, 158",,,,5,PSA,119,155,155,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",2,responsorialPsalm,Responsorial Psalm,"Psalm 119:53, 61, 134, 150, 155, 158",,,,6,PSA,119,158,158,0
2027-11-15,"Saint Albert the Great, Bishop and Doctor",3,gospel,Gospel,Luke 18:35–43,,,,1,LUK,18,35,43,0
2027-11-16,"Saint Margaret of Scotland/Saint Gertrude the Great, Virgin",1,firstReading,First Reading,2 Maccabees 6:18–31,,,,1,2MA,6,18,31,0
2027-11-16,"Saint Margaret of Scotland/Saint Gertrude the Great, Virgin",2,responsorialPsalm,Responsorial Psalm,"Psalm 3:2–3, 4–5, 6–7",,,,1,PSA,3,2,3,0
2027-11-16,"Saint Margaret of Scotland/Saint Gertrude the Great, Virgin",2,responsorialPsalm,Responsorial Psalm,"Psalm 3:2–3, 4–5, 6–7",,,,2,PSA,3,4,5,0
2027-11-16,"Saint Margaret of Scotland/Saint Gertrude the Great, Virgin",2,responsorialPsalm,Responsorial Psalm,"Psalm 3:2–3, 4–5, 6–7",,,,3,PSA,3,6,7,0
2027-11-16,"Saint Margaret of Scotland/Saint Gertrude the Great, Virgin",3,gospel,Gospel,Luke 19:1–10,,,,1,LUK,19,1,10,0
2027-11-17,Saint Elizabeth of Hungary,1,firstReading,First Reading,"2 Maccabees 7:1, 20–31",,,,1,2MA,7,1,1,0
2027-11-17,Saint Elizabeth of Hungary,1,firstReading,First Reading,"2 Maccabees 7:1, 20–31",,,,2,2MA,7,20,31,0
2027-11-17,Saint Elizabeth of Hungary,2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1bcd, 5–6, 8b and 15",,,,1,PSA,17,1,1,0
2027-11-17,Saint Elizabeth of Hungary,2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1bcd, 5–6, 8b and 15",,,,2,PSA,17,5,6,0
2027-11-17,Saint Elizabeth of Hungary,2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1bcd, 5–6, 8b and 15",,,,3,PSA,17,8,8,0
2027-11-17,Saint Elizabeth of Hungary,2,responsorialPsalm,Responsorial Psalm,"Psalm 17:1bcd, 5–6, 8b and 15",,,,4,PSA,17,15,15,0
2027-11-17,Saint Elizabeth of Hungary,3,gospel,Gospel,Luke 19:11–28,,,,1,LUK,19,11,28,0
2027-11-18,"Dedication of the basilicas of Saints Peter and Paul, Apostles",1,firstReading,First Reading,1 Maccabees 2:15–29,,,,1,1MA,2,15,29,0
2027-11-18,"Dedication of the basilicas of Saints Peter and Paul, Apostles",2,responsorialPsalm,Responsorial Psalm,"Psalm 50:1b-2, 5–6, 14–15",,,,1,PSA,50,1,2,0
2027-11-18,"Dedication of the basilicas of Saints Peter and Paul, Apostles",2,responsorialPsalm,Responsorial Psalm,"Psalm 50:1b-2, 5–6, 14–15",,,,2,PSA,50,5,6,0
2027-11-18,"Dedication of the basilicas of Saints Peter and Paul, Apostles",2,responsorialPsalm,Responsorial Psalm,"Psalm 50:1b-2, 5–6, 14–15",,,,3,PSA,50,14,15,0
2027-11-18,"Dedication of the basilicas of Saints Peter and Paul, Apostles",3,gospel,Gospel,Luke 19:41–44,,,,1,LUK,19,41,44,0
2027-11-19,Friday of the 33rd week of Ordinary Time,1,firstReading,First Reading,"1 Maccabees 4:36–37, 52–59",,,,1,1MA,4,36,37,0
2027-11-19,Friday of the 33rd week of Ordinary Time,1,firstReading,First Reading,"1 Maccabees 4:36–37, 52–59",,,,2,1MA,4,52,59,0
2027-11-19,Friday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"1 Chronicles 29:10bcd, 11abc, 11d-12a, 12bcd",,,,1,1CH,29,10,10,0
2027-11-19,Friday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"1 Chronicles 29:10bcd, 11abc, 11d-12a, 12bcd",,,,2,1CH,29,11,11,0
2027-11-19,Friday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"1 Chronicles 29:10bcd, 11abc, 11d-12a, 12bcd",,,,3,1CH,29,11,12,0
2027-11-19,Friday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"1 Chronicles 29:10bcd, 11abc, 11d-12a, 12bcd",,,,4,1CH,29,12,12,0
2027-11-19,Friday of the 33rd week of Ordinary Time,3,gospel,Gospel,Luke 19:45–48,,,,1,LUK,19,45,48,0
2027-11-20,Saturday of the 33rd week of Ordinary Time,1,firstReading,First Reading,1 Maccabees 6:1–13,,,,1,1MA,6,1,13,0
2027-11-20,Saturday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 9:2–3, 4 and 6, 16 and 19",,,,1,PSA,9,2,3,0
2027-11-20,Saturday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 9:2–3, 4 and 6, 16 and 19",,,,2,PSA,9,4,4,0
2027-11-20,Saturday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 9:2–3, 4 and 6, 16 and 19",,,,3,PSA,9,6,6,0
2027-11-20,Saturday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 9:2–3, 4 and 6, 16 and 19",,,,4,PSA,9,16,16,0
2027-11-20,Saturday of the 33rd week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Psalm 9:2–3, 4 and 6, 16 and 19",,,,5,PSA,9,19,19,0
2027-11-20,Saturday of the 33rd week of Ordinary Time,3,gospel,Gospel,Luke 20:27–40,,,,1,LUK,20,27,40,0
2027-11-21,Christ the King,1,firstReading,First Reading,Daniel 7:13–14,,,,1,DAG,7,13,14,0
2027-11-21,Christ the King,2,responsorialPsalm,Responsorial Psalm,"Psalm 93:1, 1–2, 5",,,,1,PSA,93,1,1,0
2027-11-21,Christ the King,2,responsorialPsalm,Responsorial Psalm,"Psalm 93:1, 1–2, 5",,,,2,PSA,93,1,2,0
2027-11-21,Christ the King,2,responsorialPsalm,Responsorial Psalm,"Psalm 93:1, 1–2, 5",,,,3,PSA,93,5,5,0
2027-11-21,Christ the King,3,secondReading,Second Reading,Revelation 1:5–8,,,,1,REV,1,5,8,0
2027-11-21,Christ the King,4,gospel,Gospel,John 18:33b-37,,,,1,JHN,18,33,37,0
2027-11-22,"Saint Cecilia, Virgin and Martyr",1,firstReading,First Reading,"Daniel 1:1–6, 8–20",,,,1,DAG,1,1,6,0
2027-11-22,"Saint Cecilia, Virgin and Martyr",1,firstReading,First Reading,"Daniel 1:1–6, 8–20",,,,2,DAG,1,8,20,0
2027-11-22,"Saint Cecilia, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:52, 53, 54, 55, 56",,,,1,DAG,3,52,52,0
2027-11-22,"Saint Cecilia, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:52, 53, 54, 55, 56",,,,2,DAG,3,53,53,0
2027-11-22,"Saint Cecilia, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:52, 53, 54, 55, 56",,,,3,DAG,3,54,54,0
2027-11-22,"Saint Cecilia, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:52, 53, 54, 55, 56",,,,4,DAG,3,55,55,0
2027-11-22,"Saint Cecilia, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:52, 53, 54, 55, 56",,,,5,DAG,3,56,56,0
2027-11-22,"Saint Cecilia, Virgin and Martyr",3,gospel,Gospel,Luke 21:1–4,,,,1,LUK,21,1,4,0
2027-11-23,"Saint Clement I, Pope and Martyr/Saint Columban, Religious",1,firstReading,First Reading,Daniel 2:31–45,,,,1,DAG,2,31,45,0
2027-11-23,"Saint Clement I, Pope and Martyr/Saint Columban, Religious",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:57, 58, 59, 60, 61",,,,1,DAG,3,57,57,0
2027-11-23,"Saint Clement I, Pope and Martyr/Saint Columban, Religious",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:57, 58, 59, 60, 61",,,,2,DAG,3,58,58,0
2027-11-23,"Saint Clement I, Pope and Martyr/Saint Columban, Religious",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:57, 58, 59, 60, 61",,,,3,DAG,3,59,59,0
2027-11-23,"Saint Clement I, Pope and Martyr/Saint Columban, Religious",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:57, 58, 59, 60, 61",,,,4,DAG,3,60,60,0
2027-11-23,"Saint Clement I, Pope and Martyr/Saint Columban, Religious",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:57, 58, 59, 60, 61",,,,5,DAG,3,61,61,0
2027-11-23,"Saint Clement I, Pope and Martyr/Saint Columban, Religious",3,gospel,Gospel,Luke 21:5–11,,,,1,LUK,21,5,11,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",1,firstReading,First Reading,"Daniel 5:1–6, 13–14, 16–17, 23–28",,,,1,DAG,5,1,6,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",1,firstReading,First Reading,"Daniel 5:1–6, 13–14, 16–17, 23–28",,,,2,DAG,5,13,14,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",1,firstReading,First Reading,"Daniel 5:1–6, 13–14, 16–17, 23–28",,,,3,DAG,5,16,17,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",1,firstReading,First Reading,"Daniel 5:1–6, 13–14, 16–17, 23–28",,,,4,DAG,5,23,28,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:62, 63, 64, 65, 66, 67",,,,1,DAG,3,62,62,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:62, 63, 64, 65, 66, 67",,,,2,DAG,3,63,63,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:62, 63, 64, 65, 66, 67",,,,3,DAG,3,64,64,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:62, 63, 64, 65, 66, 67",,,,4,DAG,3,65,65,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:62, 63, 64, 65, 66, 67",,,,5,DAG,3,66,66,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",2,responsorialPsalm,Responsorial Psalm,"Daniel 3:62, 63, 64, 65, 66, 67",,,,6,DAG,3,67,67,0
2027-11-24,"Saint Andrew Dung-Lac and Companions, Martyrs",3,gospel,Gospel,Luke 21:12–19,,,,1,LUK,21,12,19,0
2027-11-25,"Saint Catherine of Alexandria, Virgin and Martyr",1,firstReading,First Reading,Sirach 50:22–24,,,,1,SIR,50,22,24,0
2027-11-25,"Saint Catherine of Alexandria, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 145:2–3, 4–5, 6–7, 8–9, 10–11",,,,1,PSA,145,2,3,0
2027-11-25,"Saint Catherine of Alexandria, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 145:2–3, 4–5, 6–7, 8–9, 10–11",,,,2,PSA,145,4,5,0
2027-11-25,"Saint Catherine of Alexandria, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 145:2–3, 4–5, 6–7, 8–9, 10–11",,,,3,PSA,145,6,7,0
2027-11-25,"Saint Catherine of Alexandria, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 145:2–3, 4–5, 6–7, 8–9, 10–11",,,,4,PSA,145,8,9,0
2027-11-25,"Saint Catherine of Alexandria, Virgin and Martyr",2,responsorialPsalm,Responsorial Psalm,"Psalm 145:2–3, 4–5, 6–7, 8–9, 10–11",,,,5,PSA,145,10,11,0
2027-11-25,"Saint Catherine of Alexandria, Virgin and Martyr",3,secondReading,Second Reading,1 Corinthians 1:3–9,,,,1,1CO,1,3,9,0
2027-11-25,"Saint Catherine of Alexandria, Virgin and Martyr",4,gospel,Gospel,Luke 17:11–19,,,,1,LUK,17,11,19,0
2027-11-26,Friday of the 34th week of Ordinary Time,1,firstReading,First Reading,Daniel 7:2–14,,,,1,DAG,7,2,14,0
2027-11-26,Friday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:75, 76, 77, 78, 79, 80, 81",,,,1,DAG,3,75,75,0
2027-11-26,Friday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:75, 76, 77, 78, 79, 80, 81",,,,2,DAG,3,76,76,0
2027-11-26,Friday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:75, 76, 77, 78, 79, 80, 81",,,,3,DAG,3,77,77,0
2027-11-26,Friday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:75, 76, 77, 78, 79, 80, 81",,,,4,DAG,3,78,78,0
2027-11-26,Friday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:75, 76, 77, 78, 79, 80, 81",,,,5,DAG,3,79,79,0
2027-11-26,Friday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:75, 76, 77, 78, 79, 80, 81",,,,6,DAG,3,80,80,0
2027-11-26,Friday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:75, 76, 77, 78, 79, 80, 81",,,,7,DAG,3,81,81,0
2027-11-26,Friday of the 34th week of Ordinary Time,3,gospel,Gospel,Luke 21:29–33,,,,1,LUK,21,29,33,0
2027-11-27,Saturday of the 34th week of Ordinary Time,1,firstReading,First Reading,Daniel 7:15–27,,,,1,DAG,7,15,27,0
2027-11-27,Saturday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:82, 83, 84, 85, 86, 87",,,,1,DAG,3,82,82,0
2027-11-27,Saturday of the 34th week of Ordinary Time,2,responsorialPsalm,Responsorial Psalm,"Daniel 3:82, 83, 84, 85, 86, 87",,,,2,DAG,3,83,83,0
